Name,City,State,Country,Type,Holes,Clips
Shaffer's Evergreen Golf Course,Hudson Township,MI,US,Public,18,0
Shamrock Hills Golf Club,Pine Grove Township,MI,US,Public,18,0
Shenandoah Country Club,West Bloomfield,MI,US,Public,18,0
Shepherd's Hollow,Clarkson,MI,US,Public,18,0
Sherwood on the Hill Golf Course,Gagetown,MI,US,Public,18,0
Signal Point Country Club,Niles,MI,US,Public,18,0
Singing Bridge Golf Course,Whitney Township,MI,US,Public,18,0
Snow Snake Golf Course,Harrison,MI,US,Public,18,0
Solitude Links Golf Course & Banquet Center,Saint Clair County,MI,US,Public,18,0
Somerset Golf Course,Troy,MI,US,Public,18,0
Southmoor Golf Course (former),Burton,MI,US,Public,18,0
Southwinds Golf Course,Southgate,MI,US,Public,18,0
Sparta Moose Lodge Golf Course,Algoma Township,MI,US,Public,18,0
Spring Lake Country Club,Spring Lake,MI,US,Public,18,0
Spring Meadows Country Club,Linden,MI,US,Public,18,0
Springdale Park and Golf Course,Birmingham,MI,US,Public,18,0
Springfield Oaks Golf Course,Davisburg,MI,US,Public,18,0
Spruce Ridge Golf Club,Dowagiac,MI,US,Public,18,0
Spruce Run Golf Course,Acme,MI,US,Public,18,0
St. Clair Golf Club,Saint Clair County,MI,US,Public,18,0
States Golf Club,Vicksburg,MI,US,Public,18,0
Stoatin Brae Golf Club,Augusta,MI,US,Public,18,0
Stonebridge Golf Club,Ann Arbor,MI,US,Public,18,0
Stonegate Golf Club,Twin Lake,MI,US,Public,18,0
Stonehedge North,Ross Township,MI,US,Public,18,0
Stonehedge South,Ross Township,MI,US,Public,18,0
Stoney Links Golf Course (closed),Allis Township,MI,US,Public,18,0
Stony Creek Metropark Golf Course,Shelby Township,MI,US,Public,18,0
Stony Point Golf Course,Thompson Township,MI,US,Public,18,0
Stonycroft Hills Club,Bloomfield Hills,MI,US,Public,18,0
Sugar Springs Golf Club,Butman Township,MI,US,Public,18,0
Sugarbush Golf Club,Davison,MI,US,Public,18,0
Summer Breeze Par Three Golf Course,Sheridan Township,MI,US,Public,18,0
Summit Golf Course,Bellaire,MI,US,Public,18,0
Sundance,Torch Lake Township,MI,US,Public,18,0
Swan Valley Golf Course,Saginaw,MI,US,Public,18,0
Swartz Creek Golf Course,Flint,MI,US,Public,18,0
Sweetgrass Golf Club,Harris,MI,US,Public,18,0
Sycamore Hills Golf Club,Macomb,MI,US,Public,18,0
Sylvan Glen Golf Course,Troy,MI,US,Public,18,0
Tam O'Shanter Country Club,West Bloomfield,MI,US,Public,18,0
Tanglewood Marsh Golf Course,Sault Ste. Marie,MI,US,Public,18,0
Tawas Creek Golf Club,Baldwin Township,MI,US,Public,18,0
Taylor Meadows Golf Course,Taylor,MI,US,Public,18,0
Tecumseh Golf Club,Tecumseh,MI,US,Public,18,0
Terra Verde Golf Course,Nunica,MI,US,Public,18,0
Terrace Bluff Golf Course,Escanaba Township,MI,US,Public,18,0
The Alpine,Boyne City,MI,US,Public,18,0
The Bear Golf Course,Acme,MI,US,Public,18,0
The Chief Golf Course,Bellaire,MI,US,Public,18,0
The Classic,Gaylord,MI,US,Public,18,0
The Crown Golf Club,Traverse City,MI,US,Public,18,0
The Dream GC,West Branch,MI,US,Public,18,0
The Dunes Club,New Buffalo Township,MI,US,Public,18,0
The Emerald Golf Course,Saint Johns,MI,US,Public,18,0
The Falls at Barber Creek,Tyrone Township,MI,US,Public,18,0
The Fields Golf Course,Emerson Township,MI,US,Public,18,0
The Fortress Golf Course,Frankenmuth,MI,US,Public,18,0
The Fox Golf Club,Roscommon,MI,US,Public,18,0
The Gailes,Oscoda Township,MI,US,Public,18,0
The Heather,Harbor Springs,MI,US,Public,18,0
The Heathlands,Onekama,MI,US,Public,18,0
The Highlands,Morton Township,MI,US,Public,18,0
The Jewel of Grand Blanc,Grand Blanc,MI,US,Public,18,0
The Kingsley Club,Paradise Township,MI,US,Public,18,0
The Lakes Golf Course,Gaylord,MI,US,Public,18,0
The Leelanau Club at Bahle Farms,Suttons Bay,MI,US,Public,18,0
The Legend Golf Course,Kearney Township,MI,US,Public,18,0
The Links at Crystal Lake,Pontiac,MI,US,Public,18,0
The Links At Rolling Meadows,Holland,MI,US,Public,18,0
The Links of Novi,Novi,MI,US,Public,18,0
The Little Course,Onaway,MI,US,Public,18,0
The Loon Golf Resort,Gaylord,MI,US,Public,18,0
The Meadows at Grand Valley State University,Allendale Charter Township,MI,US,Public,18,0
The Medalist Golf Club,Marshall,MI,US,Public,18,0
The Monument,Boyne City,MI,US,Public,18,0
The Moor,Harbor Springs,MI,US,Public,18,0
The Myth,Oakland,MI,US,Public,18,0
The Natural at Beaver Creek Resort,Gaylord,MI,US,Public,18,0
The Nightmare GC,West Branch,MI,US,Public,18,0
The Oaks at Kincheloe,Kinross Township,MI,US,Public,18,0
The Orchards Golf Club,Washington Township,MI,US,Public,18,0
The Pines,Morton Township,MI,US,Public,18,0
The Pines Golf Course,Wyoming,MI,US,Public,18,0
The Polo Fields - Ann Arbor,Scio Township,MI,US,Public,18,0
The Quest Golf Club,Houghton Lake,MI,US,Public,18,0
The Retreat,Manistee,MI,US,Public,18,0
The Revenge,Manistee,MI,US,Public,18,0
The Rock Golf Course,Drummond Township,MI,US,Public,18,0
The Rose Golf Course,Leroy,MI,US,Public,18,0
The Royal,Morton Township,MI,US,Public,18,0
The Sawmill Golf Club,Saginaw,MI,US,Public,18,0
The Serradella,Oscoda Township,MI,US,Public,18,0
The Sidewinder Golf Course,Mio,MI,US,Public,18,0
The Tamaracks Golf Course,Frost Township,MI,US,Public,18,0
The Timbers Golf Club,Vassar,MI,US,Public,18,0
The Tribute,Gaylord,MI,US,Public,18,0
The Wolverine Golf Course,Acme,MI,US,Public,18,0
Thoroughbred Golf Club,Grant Township,MI,US,Public,18,0
Thousand Oaks Golf Club,Grand Rapids,MI,US,Public,18,0
Thunder Bay Resort,Hillman,MI,US,Public,18,0
Timber Trace Golf Club,Pinckney,MI,US,Public,18,0
Timber Wolf Golf Club,Kalkaska,MI,US,Public,18,0
Timberstone,Iron Mountain,MI,US,Public,18,0
Timberwood Golf Club,Ray,MI,US,Public,18,0
Torch,Torch Lake Township,MI,US,Public,18,0
TPC Michigan,Dearborn,MI,US,Public,18,0
Traverse City Golf and Country Club,Traverse City,MI,US,Public,18,0
Treetops,Dover Township,MI,US,Public,18,0
True North Golf Club,Harbor Springs,MI,US,Public,18,0
Tullymore,Stanwood,MI,US,Public,18,0
Turtle Creek Golf Course,Burlington,MI,US,Public,18,0
Tustin Trails Golf Course,Tustin,MI,US,Public,18,0
Twin Beach Country Club,West Bloomfield,MI,US,Public,18,0
Twin Birch Golf Course,Kalkaska,MI,US,Public,18,0
Twin Bridges Golf Course,Lakefield Township,MI,US,Public,18,0
Twin Lakes Golf & Swim Club,Oakland,MI,US,Public,18,0
Twin Oaks Golf Club,Freeland,MI,US,Public,18,0
Tyler Creek Golf Club,Alto,MI,US,Public,18,0
Tyrone Hills Golf Club,Fenton Township,MI,US,Public,18,0
Ubly Heights Golf & Country Club,Bingham Township,MI,US,Public,18,0
Union Lake Golf Course,Commerce Township,MI,US,Public,18,0
University of Michigan Golf Course,Ann Arbor,MI,US,Public,18,0
University Park Golf Course,Muskegon,MI,US,Public,18,0
Urban Put Put,Detroit,MI,US,Public,18,0
Vassar Golf and Country Club,Juniata Township,MI,US,Public,18,0
Verona Hills Golf Club,Bad Axe,MI,US,Public,18,0
Vienna Greens Country Club,Thetford Township,MI,US,Public,18,0
Village Green Golf Club,Garfield Township,MI,US,Public,18,0
Waabooz Run Golf Course,Union Charter Township,MI,US,Public,18,0
Wabeek Country Club,Bloomfield Township,MI,US,Public,18,0
Wallinwood Springs Golf Club,Jenison,MI,US,Public,18,0
Walloon Lake Country Club,Petoskey,MI,US,Public,18,0
Walnut Creek Country Club,South Lyon,MI,US,Public,18,0
Warfield Greens Golf Club,Fraser,MI,US,Public,18,0
Warren Valley Golf Course,Dearborn Heights,MI,US,Public,18,0
Warwick Hills Golf & Country Club,Grand Blanc,MI,US,Public,18,0
Washakie Golf and RV Resort,North Branch,MI,US,Public,18,0
Washtenaw Golf Club,Ypsilanti,MI,US,Public,18,0
Waterloo Golf Course,Waterloo Township,MI,US,Public,18,0
Waters Edge Golf Course,Fremont,MI,US,Public,18,0
Wawashkamo Golf Course,Mackinac Island,MI,US,Public,18,0
Wawonowin Golf Course,Ely Township,MI,US,Public,18,0
Wequetonsing Golf Club,Little Traverse Township,MI,US,Public,18,0
Wesburn Golf Club,South Rockwood,MI,US,Public,18,0
West Branch Country Club,West Branch,MI,US,Public,18,0
West Ottawa Golf Course,Olive Township,MI,US,Public,18,0
Western Golf and Country Club,Redford,MI,US,Public,18,0
Western Greens Country Club,Marne,MI,US,Public,18,0
Westwind Golf Course,Fruitport Charter Township,MI,US,Public,18,0
Westwynd Golf Course,Oakland Township,MI,US,Public,18,0
Wheatfield Valley Golf Course,Williamston,MI,US,Public,18,0
Whispering Pines Golf Club,Pinckney,MI,US,Public,18,0
Whispering Willows Golf Course,Livonia,MI,US,Public,18,0
White Birch Hills Golf Course,Monitor Township,MI,US,Public,18,0
White Deer Country Club,Denton Township,MI,US,Public,18,0
White Lake Golf Club,Whitehall,MI,US,Public,18,0
White Lake Oaks Golf Course,White Lake,MI,US,Public,18,0
White Oaks Golf Club,Hillsdale,MI,US,Public,18,0
White Pine National,Spruce,MI,US,Public,18,0
Whitefish Lake Golf Club,Pierson,MI,US,Public,18,0
Whiteford Valley Golf Club,Ottawa Lake,MI,US,Public,18,0
Whittaker Woods Golf Club,New Buffalo,MI,US,Public,18,0
Wicker Hills Golf Club,Hale,MI,US,Public,18,0
Wild Bluff Golf Course,Brimley,MI,US,Public,18,0
Wilderness Golf Course,Carp Lake Township,MI,US,Public,18,0
Wilderness Valley,Gaylord,MI,US,Public,18,0
Wildwood Lake Golf Course,Nunda Township,MI,US,Public,18,0
Willow Ridge Golf Club,Fort Gratiot,MI,US,Public,18,0
Willow Springs Golf and Country Club,Vassar,MI,US,Public,18,0
Willow Wood Golf Course,Portland,MI,US,Public,18,0
Winding Creek Golf Club,Holland,MI,US,Public,18,0
Woodlawn Golf Club,Madison Township,MI,US,Public,18,0
Woodside Golf Course,Lansing,MI,US,Public,18,0
Woodside Meadows Golf Course,Huron Charter Township,MI,US,Public,18,0
Woody’s Run Public Golf Course,Wells Township,MI,US,Public,18,0
Wuskowhan Players Club,West Olive,MI,US,Public,18,0
Wyandotte Hills Golf Course,Elm River Township,MI,US,Public,18,0
Wyandotte Shores Golf Course,Wyandotte,MI,US,Public,18,0
Yankee Springs Golf Course,Yankee Springs Township,MI,US,Public,18,0
Ye Nyne Old Holles Golf Course,Eveline Township,MI,US,Public,18,0
Ye Olde Country Club,Gerrish Township,MI,US,Public,18,0
Adrian Country Club,Westside Township,MN,US,Private,18,0
Albany 18 Hole Public Course,Albany,MN,US,Public,18,0
Albion Ridges Golf Course,Albion Township,MN,US,Public,18,0
Alexandria Golf Club,Alexandria,MN,US,Public,18,0
Angushire Golf Club,Saint Cloud,MN,US,Public,18,0
Applewood Hills Golf Course,Stillwater,MN,US,Public,18,0
Arbor Pointe Golf Club,Inver Grove Heights,MN,US,Public,18,0
Atikwa Golf Club,Douglas County,MN,US,Public,18,0
Austin Country Club,Austin,MN,US,Private,18,0
B's On The  River,Watertown Township,MN,US,Public,18,0
Babbitt Golf Course,Babbitt,MN,US,Public,18,0
Balmoral,Otter Tail Township,MN,US,Public,18,0
Bearpath,Eden Prairie,MN,US,Public,18,0
Bellwood Oaks Golf Course,Marshan Township,MN,US,Public,18,0
Bemidji Town & Country Club,Bemidji,MN,US,Private,18,0
Bentwood Golf Course,Climax,MN,US,Public,18,0
Birnamwood Golf Course,Burnsville,MN,US,Public,18,0
Blackduck Municipal Golf Course,Blackduck,MN,US,Public,18,0
Blooming Prairie Country Club,Blooming Prairie,MN,US,Private,18,0
Blueberry Hills Golf Course,Deer River Township,MN,US,Public,18,0
Blueberry Pines Golf Club,Wadena County,MN,US,Public,18,0
Bluff Creek Golf Course,Chanhassen,MN,US,Public,18,0
Braemar Golf Course,Edina,MN,US,Public,18,0
Brightwood Hills Golf Course,New Birghton,MN,US,Public,18,0
Brook Tree Golf Course,Owatonna,MN,US,Public,18,0
Brookside resort,Becker County,MN,US,Public,18,0
Brookview Golf Course,Golden Valley,MN,US,Public,18,0
Buffalo Heights Golf Course,Buffalo,MN,US,Public,18,0
Bunker Hills Golf Course,Coon Rapids,MN,US,Public,18,0
Burl Oaks Golf Club,Minnetrista,MN,US,Public,18,0
Cannon Golf Club,Randolph Township,MN,US,Public,18,0
Carefree Country Club,Becker Township,MN,US,Public,18,0
Castle Highlands Golf Course,Tenstrike,MN,US,Public,18,0
Cedarholm Golf Course,Roseville,MN,US,Public,18,0
Centerbrook Golf Course,Brooklyn Center,MN,US,Public,18,0
Chaska Town Course,Chaska,MN,US,Public,18,0
Chomonix Golf Course,Lino Lakes,MN,US,Public,18,0
Chosen Valley Golf Club,Chatfield,MN,US,Public,18,0
Cimarron Golf Course,Lake Elmo,MN,US,Public,18,0
Coffee Mill Country Club,Wabasha,MN,US,Public,18,0
Columbia Golf Course,Minneapolis,MN,US,Public,18,0
Como Park Golf Course,Saint Paul,MN,US,Public,18,0
Creeksbend Golf Course,New Prague,MN,US,Public,18,0
Crow River Country Club,Hutchinson,MN,US,Public,18,0
Dacotah Ridge Golf Club,Redwood County,MN,US,Public,18,0
Daytona Golf Course,Dayton,MN,US,Public,18,0
Deacon's Lodge,Breezy Point,MN,US,Public,18,0
Detroit Country Club,Becker County,MN,US,Public,18,0
Dodge Country Club,Dodge Center,MN,US,Public,18,0
Dwan Golf Course,Bloomington,MN,US,Public,18,0
Eagle Lake - Birdie Course,Plymouth,MN,US,Public,18,0
Eagle Lake - Eagle Course,Plymouth,MN,US,Public,18,0
Eagle Ridge Gold Course,Coleraine,MN,US,Public,18,0
Eagle View Golf Course,Hubbard County,MN,US,Public,18,0
Eagle's Landing Golf Club and Grill,Ripley Township,MN,US,Public,18,0
Eastwood Golf Club,Rochester,MN,US,Public,18,0
Edina Country Club,Edina,MN,US,Public,18,0
Elk River Golf Club,Elk River,MN,US,Public,18,0
Ely Golf Club,Ely,MN,US,Public,18,0
Emerald Greens,Nininger Township,MN,US,Public,18,0
Enger Park Golf Course,Duluth,MN,US,Public,18,0
Esquagama Golf Course,Gilbert,MN,US,Public,18,0
Eveleth Municipal Golf Course,Eveleth,MN,US,Public,9,0
Faribault Golf Club,Faribault,MN,US,Public,18,0
Farmers Golf & Health Club,Sanborn,MN,US,Public,18,0
Ferndale Country Club,Yucatan Township,MN,US,Public,18,0
Forest Hills Golf Club,Forest Lake,MN,US,Public,18,0
Fort Snelling Golf Course,Fort Snelling Unorganized Territory,MN,US,Public,18,0
Fosston Golf Club,McIntosh,MN,US,Public,18,0
Fountain Valley Golf Course,Farmington,MN,US,Public,18,0
Fox Lake Golf Course,Manyaska Township,MN,US,Public,18,0
Francis Gross Golf Course,Saint Anthony,MN,US,Public,18,0
Frazee Golf Course,Becker County,MN,US,Public,18,0
Fulda Town and Country Golf,Murray County,MN,US,Public,18,0
Garden Park,Nisswa,MN,US,Public,18,0
Gem Lake Hills Golf Course,Gem Lake,MN,US,Public,18,0
Glen Lake Golf & Practice Center,Minnetonka,MN,US,Public,18,0
Glencoe Country Club,Glencoe,MN,US,Public,18,0
Golden Eagle Golf Club,Fifty Lakes,MN,US,Public,18,0
Golden Valley Country Club,Golden Valley,MN,US,Public,18,0
Goodrich Golf Course,North Saint Paul,MN,US,Public,18,0
Grand National Golf Course,Hinckley,MN,US,Public,18,0
Grandview Country Club,Midway Township,MN,US,Public,18,0
Grandy Nine Golf & Camp,Cambridge Township,MN,US,Public,18,0
Gravel Pit,East Gull Lake,MN,US,Public,18,0
Green Haven Golf Course,Anoka,MN,US,Public,18,0
Green Lea Golf Course,Albert Lea,MN,US,Public,18,0
Gunflint Hills Golf Course,Grand Marais,MN,US,Public,18,0
Hadley Creek Golf Learning Center,Rochester,MN,US,Public,18,0
Halla Greens,Chanhassen,MN,US,Public,18,0
Harmony Golf Club,Harmony,MN,US,Public,18,0
Havanah Hills,Havana Township,MN,US,Public,18,0
Hawley Golf and Country Club,Hawley,MN,US,Public,18,0
Hazeltine National Golf Course,Chaska,MN,US,Public,18,0
Hendricks Golf Club,Hendricks,MN,US,Public,18,0
Heritage Links Golf Club,Credit River,MN,US,Public,18,0
Hiawatha Golf Club,Minneapolis,MN,US,Public,18,0
Hidden Greens,Marshan Township,MN,US,Public,18,0
Highland 9 Hole Golf Course,Saint Paul,MN,US,Public,18,0
Highland National Golf Course,Saint Paul,MN,US,Public,18,0
Hole 1,Stanton Township,MN,US,Public,18,0
Hole 2,Stanton Township,MN,US,Public,18,0
Hole 3,Stanton Township,MN,US,Public,18,0
Hoyt Lakes Municipal Golf Course,Hoyt Lakes,MN,US,Public,18,0
Hyland Greens Golf Course,Bloomington,MN,US,Public,18,0
Interlachen Country Club,Edina,MN,US,Public,18,0
Interlaken Golf Club,Fairmont,MN,US,Public,18,0
Inver Wood Golf Course,Inver Grove Heights,MN,US,Public,18,0
Ironwood Golf Range,Scandia,MN,US,Public,18,0
Island Lake Golf,Shoreview,MN,US,Public,18,0
Kenyon Country Club,Kenyon,MN,US,Public,18,0
Kimball Golf Club,Maine Prairie Township,MN,US,Public,18,0
Koronis Hills Golf Club,Paynesville Township,MN,US,Public,18,0
Lafayette Club,Minnetonka Beach,MN,US,Public,18,0
Lake Pepin Golf Course,Pepin Township,MN,US,Public,18,0
Lake View National Golf Course,Two Harbors,MN,US,Public,18,0
Lancaster Riverside Golf Club,Lancaster,MN,US,Public,18,0
Legacy Courses at Cragun's,East Gull Lake,MN,US,Public,18,0
Legends Golf Club,Prior Lake,MN,US,Public,18,0
Les Bolstad Golf Course,Falcon Heights,MN,US,Public,18,0
Lester Park Golf Course,Duluth,MN,US,Public,18,0
Lewiston Golf & Country Club,Lewiston,MN,US,Public,18,0
Lida Greens,Otter Tail County,MN,US,Public,18,0
Links at Northfork,Ramsey,MN,US,Public,18,0
Little Crow Country Club,New London Township,MN,US,Public,18,0
Little Willow Executive Course,Rochester,MN,US,Public,18,0
Long Bow Golf Club,Walker,MN,US,Public,18,0
Long Prairie Country Club,Long Prairie,MN,US,Public,18,0
Lost Spur Country Club,Eagan,MN,US,Public,18,0
Luverne Country Club,Magnolia Township,MN,US,Public,18,0
Ma Cal Grove Country Club,Caledonia Township,MN,US,Public,18,0
Mahnomen County Country Club,Mahnomen County,MN,US,Public,18,0
Majestic Oaks Golf Club,Ham Lake,MN,US,Public,18,0
Manitou Ridge Golf Course,White Bear Lake,MN,US,Public,18,0
Maple Valley Golf & Country Club,Rochester,MN,US,Public,18,0
Marshall Golf Club,Marshall,MN,US,Public,18,0
Mayflower Golf Club,Cairo Township,MN,US,Public,18,0
Meadow Greens Golf Course,Lansing Township,MN,US,Public,18,0
Meadowbrook Golf Course,Saint Louis Park,MN,US,Public,18,0
Medina Golf & Country Club,Medina,MN,US,Public,18,0
Mendakota Country Club,Mendota Heights,MN,US,Public,18,0
Mendota Heights Par 3 Golf Course,Mendota Heights,MN,US,Public,18,0
Mesaba Country Club,Hibbing,MN,US,Public,18,0
Midland Hills Country Club,Roseville,MN,US,Public,18,0
Minakwa Golf Course,Crookston,MN,US,Public,18,0
Minneapolis Golf Club,Saint Louis Park,MN,US,Public,18,0
Minneopa Golf Club,Mankato,MN,US,Public,18,0
Minnesota Valley Country Club,Bloomington,MN,US,Public,18,0
Minniwaska Golf Club,Long Beach,MN,US,Public,18,0
Mountain Lake Golf Course,Mountain Lake,MN,US,Public,18,0
New Hope Village Golf Course,New Hope,MN,US,Public,18,0
New Ulm Country Club,New Ulm,MN,US,Public,18,0
North Links Golf Course,North Mankato,MN,US,Public,18,0
North Oaks Golf Course,North Oaks,MN,US,Public,18,0
Northern Hills Golf Course,Rochester,MN,US,Public,18,0
Northfield Golf Club,Northfield,MN,US,Public,18,0
Northland Country Club,Duluth,MN,US,Public,18,0
Northwest Angle Golf Course,Angle Inlet,MN,US,Public,18,0
Oak Harbor Golf Course,Lake of the Woods County,MN,US,Public,18,0
Oak Knolls Golf Course,Red Lake Falls,MN,US,Public,18,0
Oak Summit Golf Course,High Forest Township,MN,US,Public,18,0
Oakdale Golf Course,Boon Lake Township,MN,US,Public,18,0
Oakwood Supper Club & Golf Course,Henning Township,MN,US,Public,18,0
Olympic Hills Golf Club,Eden Prairie,MN,US,Public,18,0
Oneka Ridge Golf Course,Hugo,MN,US,Public,18,0
Orono Public Golf Course,Orono,MN,US,Public,18,0
Pathfinder Village Golf Course,Clover Township,MN,US,Public,18,0
Pebble Lake Golf Course,Fergus Falls,MN,US,Public,18,0
Pheasant Acres Golf Course,Corcoran,MN,US,Public,18,0
Pike Lake Golf Course,Canosia Township,MN,US,Public,18,0
Pine Beach East Golf Course,Brainerd,MN,US,Public,18,0
Pine Island Golf Course,Pine Island,MN,US,Public,18,0
Pioneer Creek,Independence,MN,US,Public,18,0
Piper Hills Golf Course,Plainview Township,MN,US,Public,18,0
Pipestone Golf & Country Club,Pipestone,MN,US,Public,18,0
Pokegama Pitch & Putt,Pokegama Township,MN,US,Public,18,0
Prairie Ridge Golf Course,Janesville,MN,US,Public,18,0
Preston Golf and Country Club,Preston,MN,US,Public,18,0
Proctor Golf Club and Course,Proctor,MN,US,Public,18,0
Purple Hawk Country Club,Cambridge Township,MN,US,Public,18,0
Red Rock Golf Course,Douglas County,MN,US,Public,18,0
Redwood Falls Golf Club,Redwood Falls,MN,US,Public,18,0
Ridges at Sand Creek,Sand Creek Township,MN,US,Public,18,0
Ridgeview Country Club,Duluth,MN,US,Public,18,0
Riverwood National,Otsego,MN,US,Public,18,0
Rochester Golf & Country Club,Rochester,MN,US,Public,18,0
Rolling Hills Golf Club,Murray County,MN,US,Public,18,0
Root River Country Club,Bloomfield Township,MN,US,Public,18,0
Rose Lake Golf Club,Fairmont Township,MN,US,Public,18,0
Rum River Hills Golf Club,Ramsey,MN,US,Public,18,0
Rush Creek Golf Club,Maple Grove,MN,US,Public,18,0
Rush Creek Golf Club - Mac 9,Maple Grove,MN,US,Public,18,0
Sand Hill Golf Course,Fertile,MN,US,Public,18,0
Sandstone Area Golf Course,Sandstone,MN,US,Public,18,0
Sandtrap Golf Course,Cass Lake,MN,US,Public,18,0
